publn_nr,publn_year,permno_adj,IPC1,permno_year
45201899,2003,US000100,C09G_1/18,US0001002003
45689372,2003,US000100,G01N_25/02,US0001002003
45689372,2003,US000100,A61L_9/14,US0001002003
45689372,2003,US000100,B05B_17/06,US0001002003
45689372,2003,US000100,A01M_13/00,US0001002003
45689372,2003,US000100,G01N_13/02,US0001002003
45689372,2003,US000100,A01M_7/00,US0001002003
45689372,2003,US000100,A61L_9/12,US0001002003
45689372,2003,US000100,A01N_25/18,US0001002003
45689372,2003,US000100,B05D_1/02,US0001002003
45689372,2003,US000100,A01M_1/20,US0001002003
45689372,2003,US000100,A61L_9/16,US0001002003
4847756,2003,US000100,F16L_33/22,US0001002003
4847756,2003,US000100,B67D_7/78,US0001002003
4847756,2003,US000100,B65D_47/34,US0001002003
4847756,2003,US000100,B65D_83/76,US0001002003
4847756,2003,US000100,B05B_11/00,US0001002003
4847756,2003,US000100,F16L_33/035,US0001002003
4867732,2003,US000100,B25G_3/18,US0001002003
4867732,2003,US000100,B25G_1/04,US0001002003
4871403,2003,US000100,A47L_13/26,US0001002003
4871403,2003,US000100,A46B_11/02,US0001002003
4871403,2003,US000100,A47L_1/08,US0001002003
4871403,2003,US000100,A47L_13/16,US0001002003
4871403,2003,US000100,A47L_1/15,US0001002003
4887058,2003,US000100,A47L_13/22,US0001002003
4887058,2003,US000100,A47L_11/12,US0001002003
4887058,2003,US000100,A47L_13/20,US0001002003
4887058,2003,US000100,A47L_13/312,US0001002003
49900898,2003,US000100,B65D_83/14,US0001002003
49964329,2003,US000100,B05B_15/06,US0001002003
49964329,2003,US000100,B05B_17/00,US0001002003
49964329,2003,US000100,A61L_9/14,US0001002003
49964329,2003,US000100,B05B_17/06,US0001002003
49964329,2003,US000100,A47F_7/28,US0001002003
50444392,2003,US000100,A01M_1/20,US0001002003
50444392,2003,US000100,H01R_25/00,US0001002003
50444392,2003,US000100,A61L_9/03,US0001002003
50496350,2003,US000100,B65D_6/28,US0001002003
50496350,2003,US000100,B65D_8/04,US0001002003
50496350,2003,US000100,F17C_1/14,US0001002003
50496350,2003,US000100,F17C_1/16,US0001002003
50496350,2003,US000100,B65D_8/08,US0001002003
50496350,2003,US000100,B65D_8/18,US0001002003
50811690,2003,US000100,A47J_47/00,US0001002003
51023796,2003,US000100,B65D_83/14,US0001002003
51023796,2003,US000100,B65D_83/16,US0001002003
51073825,2003,US000100,B65D_81/34,US0001002003
51073825,2003,US000100,B65D_43/02,US0001002003
51073825,2003,US000100,B65D_51/16,US0001002003
52178404,2003,US000100,A47J_47/00,US0001002003
52178404,2003,US000100,B23Q_3/00,US0001002003
52188836,2003,US000100,F16K_11/076,US0001002003
52188836,2003,US000100,B05C_5/02,US0001002003
52188836,2003,US000100,F16K_11/07,US0001002003
52237117,2003,US000100,A47K_11/10,US0001002003
52237117,2003,US000100,A47L_25/00,US0001002003
52237117,2003,US000100,A47L_13/10,US0001002003
52383654,2003,US000100,E03D_9/00,US0001002003
52383654,2003,US000100,E03D_9/03,US0001002003
53122902,2003,US000100,B65D_47/00,US0001002003
53122902,2003,US000100,B65D_23/00,US0001002003
53122902,2003,US000100,B65D_1/46,US0001002003
53122902,2003,US000100,B65D_83/14,US0001002003
7059185,2003,US000100,A01N_25/20,US0001002003
7059185,2003,US000100,A01M_13/00,US0001002003
7059185,2003,US000100,A01M_1/20,US0001002003
7067402,2003,US000100,A01M_1/20,US0001002003
1090267,2004,US000100,A01M_1/20,US0001002004
1091753,2004,US000100,B65D_83/14,US0001002004
1091753,2004,US000100,B05B_1/34,US0001002004
1091753,2004,US000100,B65D_83/16,US0001002004
17698221,2004,US000100,B05B_1/14,US0001002004
17698221,2004,US000100,B65D_83/14,US0001002004
17698221,2004,US000100,B05B_11/00,US0001002004
17698221,2004,US000100,B65D_83/16,US0001002004
17698513,2004,US000100,A46B_5/02,US0001002004
17698513,2004,US000100,A47L_13/20,US0001002004
17698513,2004,US000100,A46B_3/08,US0001002004
17698513,2004,US000100,A47K_11/10,US0001002004
17698513,2004,US000100,A47L_13/24,US0001002004
17698513,2004,US000100,A46D_1/00,US0001002004
23843305,2004,US000100,B65D_83/38,US0001002004
23843305,2004,US000100,B05C_11/105,US0001002004
23843305,2004,US000100,B05B_17/04,US0001002004
23843305,2004,US000100,B05B_17/06,US0001002004
2686430,2004,US000100,B05B_1/14,US0001002004
2686430,2004,US000100,B65D_83/14,US0001002004
318019322,2004,US000100,B65D_83/14,US0001002004
318019322,2004,US000100,B05B_12/12,US0001002004
318019322,2004,US000100,A01M_13/00,US0001002004
318019322,2004,US000100,B67D_7/08,US0001002004
318019322,2004,US000100,B65D_83/26,US0001002004
318019322,2004,US000100,A01M_1/20,US0001002004
320410837,2004,US000100,B05B_17/06,US0001002004
323783390,2004,US000100,B65D_43/02,US0001002004
323784545,2004,US000100,A01M_1/20,US0001002004
330265127,2004,US000100,A61L_9/04,US0001002004
330265127,2004,US000100,A61L_9/12,US0001002004
331433557,2004,US000100,B65D_33/25,US0001002004
333070965,2004,US000100,A01M_1/20,US0001002004
333070965,2004,US000100,A61L_9/12,US0001002004
333070965,2004,US000100,A01M_13/00,US0001002004
333070965,2004,US000100,A01N_53/00,US0001002004
333070965,2004,US000100,A01N_25/14,US0001002004
333070965,2004,US000100,A61L_9/03,US0001002004
333070965,2004,US000100,A01N_25/34,US0001002004
41340887,2004,US000100,A01M_1/20,US0001002004
41340887,2004,US000100,F24F_6/10,US0001002004
41340887,2004,US000100,A61L_9/12,US0001002004
41340887,2004,US000100,A61L_9/03,US0001002004
425711804,2004,US000100,B32B_7/02,US0001002004
425711804,2004,US000100,A47J_47/00,US0001002004
425711804,2004,US000100,B32B_3/04,US0001002004
4863398,2004,US000100,A47F_1/12,US0001002004
4863398,2004,US000100,B65D_75/36,US0001002004
4896209,2004,US000100,B32B_7/06,US0001002004
4896209,2004,US000100,A47J_47/00,US0001002004
4896209,2004,US000100,B32B_7/02,US0001002004
4896209,2004,US000100,B32B_3/02,US0001002004
4911102,2004,US000100,B65D_33/25,US0001002004
4911199,2004,US000100,B65D_83/16,US0001002004
4911199,2004,US000100,B65D_83/14,US0001002004
51343498,2004,US000100,A45D_27/02,US0001002004
53258257,2004,US000100,B32B_1/00,US0001002004
53258257,2004,US000100,B29C_47/02,US0001002004
53258257,2004,US000100,B29C_47/34,US0001002004
53258257,2004,US000100,B31B_19/90,US0001002004
53496111,2004,US000100,B65D_83/16,US0001002004
53496111,2004,US000100,B25G_1/04,US0001002004
53496111,2004,US000100,A47L_13/22,US0001002004
53496111,2004,US000100,B25G_3/18,US0001002004
53496111,2004,US000100,B25G_3/38,US0001002004
53496111,2004,US000100,A47L_13/24,US0001002004
53496111,2004,US000100,A47L_1/15,US0001002004
53496111,2004,US000100,A47L_13/42,US0001002004
53595119,2004,US000100,B67D_7/84,US0001002004
53595119,2004,US000100,A01M_1/20,US0001002004
53595119,2004,US000100,B65D_83/16,US0001002004
53657580,2004,US000100,C11D_3/34,US0001002004
53657580,2004,US000100,C11D_17/00,US0001002004
53657580,2004,US000100,C11D_1/10,US0001002004
53657580,2004,US000100,C11D_3/37,US0001002004
53718790,2004,US000100,G06G_1/14,US0001002004
53718790,2004,US000100,G06Q_20/00,US0001002004
53718790,2004,US000100,G06Q_10/00,US0001002004
53779010,2004,US000100,G04C_23/00,US0001002004
53779010,2004,US000100,G01F_11/00,US0001002004
53779010,2004,US000100,B65D_83/16,US0001002004
53779010,2004,US000100,B65D_83/14,US0001002004
53883749,2004,US000100,A01N_37/34,US0001002004
53883749,2004,US000100,A01N_25/08,US0001002004
53883749,2004,US000100,A61K_31/13,US0001002004
53883749,2004,US000100,A01N_25/04,US0001002004
53883749,2004,US000100,A01N_33/18,US0001002004
53883749,2004,US000100,A01N_43/80,US0001002004
53883749,2004,US000100,A61K_31/275,US0001002004
53883749,2004,US000100,A01N_35/08,US0001002004
53883749,2004,US000100,A01N_33/24,US0001002004
53883749,2004,US000100,C09D_5/16,US0001002004
53899424,2004,US000100,A47G_29/08,US0001002004
53899424,2004,US000100,B26B_21/40,US0001002004
53899424,2004,US000100,A45D_27/29,US0001002004
53899424,2004,US000100,B65D_85/575,US0001002004
53899424,2004,US000100,A47F_5/00,US0001002004
53899424,2004,US000100,B65D_83/14,US0001002004
53899424,2004,US000100,A45D_27/22,US0001002004
53899424,2004,US000100,A47K_1/08,US0001002004
53934121,2004,US000100,B65D_83/16,US0001002004
53934121,2004,US000100,G04C_23/42,US0001002004
53934121,2004,US000100,B65D_83/14,US0001002004
53941338,2004,US000100,A01M_1/20,US0001002004
53941338,2004,US000100,A01M_11/00,US0001002004
53941338,2004,US000100,A01K_1/03,US0001002004
53941544,2004,US000100,A61L_9/03,US0001002004
53941544,2004,US000100,A01M_1/20,US0001002004
53941544,2004,US000100,F24F_6/00,US0001002004
53957883,2004,US000100,A61L_9/04,US0001002004
53957883,2004,US000100,A61L_9/12,US0001002004
53957883,2004,US000100,A01M_1/20,US0001002004
53957883,2004,US000100,A61L_9/03,US0001002004
53964483,2004,US000100,A47L_13/26,US0001002004
53964483,2004,US000100,A47L_13/56,US0001002004
53964483,2004,US000100,A46B_11/02,US0001002004
53964483,2004,US000100,A47L_1/15,US0001002004
53964483,2004,US000100,B43K_5/02,US0001002004
53964483,2004,US000100,A47L_13/51,US0001002004
54490575,2004,US000100,B08B_7/00,US0001002004
54490575,2004,US000100,H01L_21/00,US0001002004
54490575,2004,US000100,H01L_21/02,US0001002004
54490712,2004,US000100,B81C_1/00,US0001002004
54490712,2004,US000100,B08B_7/00,US0001002004
54493338,2004,US000100,A61M_15/00,US0001002004
54493338,2004,US000100,B05B_7/00,US0001002004
54493338,2004,US000100,A61L_9/14,US0001002004
54493338,2004,US000100,A01M_1/20,US0001002004
54493338,2004,US000100,A61L_9/12,US0001002004
54500271,2004,US000100,B08B_7/00,US0001002004
54500271,2004,US000100,H01L_21/00,US0001002004
54508455,2004,US000100,B65D_41/22,US0001002004
54508455,2004,US000100,B65D_25/16,US0001002004
54509778,2004,US000100,A61L_9/12,US0001002004
54509778,2004,US000100,A01M_1/20,US0001002004
54510124,2004,US000100,A61L_9/12,US0001002004
54525890,2004,US000100,A46B_3/08,US0001002004
54525890,2004,US000100,A46B_7/04,US0001002004
54525890,2004,US000100,A47K_11/10,US0001002004
57257566,2004,US000100,F21S_10/04,US0001002004
57257566,2004,US000100,F21V_33/00,US0001002004
57257566,2004,US000100,A61L_9/12,US0001002004
57257566,2004,US000100,F21S_4/00,US0001002004
57257566,2004,US000100,F21S_6/00,US0001002004
1101237,2005,US000100,F16L_37/098,US0001002005
1101237,2005,US000100,B65D_83/16,US0001002005
1101603,2005,US000100,A61L_9/03,US0001002005
1101603,2005,US000100,A01M_1/20,US0001002005
1101603,2005,US000100,A61L_9/12,US0001002005
15197935,2005,US000100,A61L_9/03,US0001002005
15197935,2005,US000100,H01H_37/76,US0001002005
15197935,2005,US000100,A01M_1/20,US0001002005
15197935,2005,US000100,A61M_16/00,US0001002005
15199374,2005,US000100,A01M_1/20,US0001002005
15199374,2005,US000100,B29C_43/02,US0001002005
15199374,2005,US000100,A01N_25/20,US0001002005
16279647,2005,US000100,A61L_9/12,US0001002005
16279647,2005,US000100,A61L_9/04,US0001002005
16279647,2005,US000100,A47L_11/40,US0001002005
16279697,2005,US000100,A61L_9/12,US0001002005
17701727,2005,US000100,A61L_9/03,US0001002005
17701727,2005,US000100,A01M_1/20,US0001002005
2721305,2005,US000100,H05B_3/78,US0001002005
2721305,2005,US000100,A61L_9/01,US0001002005
2721305,2005,US000100,F24H_1/10,US0001002005
2721305,2005,US000100,B60H_3/00,US0001002005
2721305,2005,US000100,A61L_9/14,US0001002005
2721305,2005,US000100,A61L_9/00,US0001002005
2721305,2005,US000100,A61L_9/12,US0001002005
319030462,2005,US000100,A61L_9/12,US0001002005
319030462,2005,US000100,A61L_9/03,US0001002005
41348446,2005,US000100,H01H_21/22,US0001002005
41348446,2005,US000100,A61L_9/14,US0001002005
41348446,2005,US000100,A61L_2/22,US0001002005
41348446,2005,US000100,H01H_21/10,US0001002005
41348449,2005,US000100,C09G_1/04,US0001002005
41348449,2005,US000100,C11D_3/37,US0001002005
41348449,2005,US000100,C11D_3/18,US0001002005
41348449,2005,US000100,C11D_11/00,US0001002005
41348449,2005,US000100,C11D_17/00,US0001002005
41349431,2005,US000100,B29C_47/06,US0001002005
41349431,2005,US000100,B29C_47/12,US0001002005
41349431,2005,US000100,B29C_65/58,US0001002005
41349431,2005,US000100,B29C_35/16,US0001002005
41349431,2005,US000100,A44B_19/08,US0001002005
41349431,2005,US000100,B29C_47/88,US0001002005
41349431,2005,US000100,B29C_47/30,US0001002005
41349431,2005,US000100,B29C_47/32,US0001002005
41349431,2005,US000100,B29C_47/02,US0001002005
425777966,2005,US000100,A61L_9/12,US0001002005
425777966,2005,US000100,B60H_3/00,US0001002005
425777966,2005,US000100,A01M_1/20,US0001002005
46364027,2005,US000100,B65D_33/24,US0001002005
46364027,2005,US000100,A44B_18/00,US0001002005
46364027,2005,US000100,A44B_19/10,US0001002005
46364115,2005,US000100,A44B_19/26,US0001002005
46364115,2005,US000100,B65D_33/16,US0001002005
46364218,2005,US000100,B65D_33/16,US0001002005
46364218,2005,US000100,A44B_19/00,US0001002005
46364635,2005,US000100,B65D_33/16,US0001002005
46364635,2005,US000100,A44B_19/16,US0001002005
48075272,2005,US000100,B05B_7/30,US0001002005
48075272,2005,US000100,B05B_7/26,US0001002005
48075272,2005,US000100,B05B_1/30,US0001002005
48075272,2005,US000100,B05B_7/28,US0001002005
48117704,2005,US000100,A01M_1/20,US0001002005
48342853,2005,US000100,G06F_19/00,US0001002005
48342853,2005,US000100,G05B_19/18,US0001002005
48486042,2005,US000100,G06G_7/50,US0001002005
48486042,2005,US000100,G06F_19/00,US0001002005
48486042,2005,US000100,G05D_7/00,US0001002005
48486042,2005,US000100,G06F_17/00,US0001002005
48486042,2005,US000100,B65D_83/14,US0001002005
48486042,2005,US000100,G01F_1/00,US0001002005
48486042,2005,US000100,B23P_17/04,US0001002005
48486042,2005,US000100,G01F_17/00,US0001002005
48596128,2005,US000100,F23D_3/16,US0001002005
48596128,2005,US000100,F21V_37/00,US0001002005
48722178,2005,US000100,G06F_19/00,US0001002005
48722178,2005,US000100,G01N_31/00,US0001002005
4882542,2005,US000100,B65D_85/72,US0001002005
4882542,2005,US000100,A47J_47/02,US0001002005
4882542,2005,US000100,B65D_85/00,US0001002005
4882542,2005,US000100,B65D_51/24,US0001002005
4886190,2005,US000100,G01L_5/16,US0001002005
4886190,2005,US000100,B65D_17/50,US0001002005
4886190,2005,US000100,G01L_5/24,US0001002005
4886190,2005,US000100,G01L_5/00,US0001002005
48914693,2005,US000100,A47L_13/10,US0001002005
49005003,2005,US000100,B67D_3/00,US0001002005
49005003,2005,US000100,A47G_19/24,US0001002005
49005003,2005,US000100,B65D_47/00,US0001002005
4939306,2005,US000100,A47L_11/28,US0001002005
4939306,2005,US000100,A47L_11/32,US0001002005
4939306,2005,US000100,A47L_13/26,US0001002005
4939306,2005,US000100,A47L_13/29,US0001002005
4939306,2005,US000100,A47L_11/24,US0001002005
4939306,2005,US000100,A47L_11/33,US0001002005
4943073,2005,US000100,B29D_5/00,US0001002005
4943073,2005,US000100,A44B_19/62,US0001002005
4943073,2005,US000100,B31B_19/90,US0001002005
4948171,2005,US000100,B65D_5/36,US0001002005
4948171,2005,US000100,B65D_1/22,US0001002005
4948171,2005,US000100,B65D_21/02,US0001002005
49531095,2005,US000100,C11D_1/835,US0001002005
49531095,2005,US000100,C11D_3/00,US0001002005
49531095,2005,US000100,C11D_3/44,US0001002005
4956390,2005,US000100,B65D_33/10,US0001002005
4956390,2005,US000100,B65D_33/25,US0001002005
4956390,2005,US000100,B65D_33/08,US0001002005
4957831,2005,US000100,B65D_83/14,US0001002005
4957831,2005,US000100,B65D_83/16,US0001002005
4967132,2005,US000100,B65D_83/16,US0001002005
4967132,2005,US000100,B05B_1/00,US0001002005
534765,2005,US000100,B65D_33/25,US0001002005
54540373,2005,US000100,B31B_19/90,US0001002005
54540373,2005,US000100,A44B_19/62,US0001002005
54551288,2005,US000100,A47L_13/38,US0001002005
54551288,2005,US000100,A47L_13/40,US0001002005
56477544,2005,US000100,B05B_17/06,US0001002005
56477544,2005,US000100,B05B_17/00,US0001002005
57332288,2005,US000100,A01M_13/00,US0001002005
57332288,2005,US000100,A01M_1/20,US0001002005
57332288,2005,US000100,A01N,US0001002005
57332288,2005,US000100,A01M,US0001002005
57332288,2005,US000100,A01N_25/18,US0001002005
57857970,2005,US000100,A61L_9/04,US0001002005
57857970,2005,US000100,B65D_75/36,US0001002005
57857970,2005,US000100,B65D_83/00,US0001002005
57857970,2005,US000100,A61L_9/12,US0001002005
58024538,2005,US000100,A61L_9/03,US0001002005
58024538,2005,US000100,A61L_9/04,US0001002005
58024538,2005,US000100,A01M_1/20,US0001002005
58024538,2005,US000100,A61L_9/12,US0001002005
16331179,2006,US000100,H05B_33/08,US0001002006
16331179,2006,US000100,H05B_37/02,US0001002006
16354641,2006,US000100,B05D_1/32,US0001002006
16354641,2006,US000100,B41N_1/24,US0001002006
16354641,2006,US000100,B05C_17/06,US0001002006
16354641,2006,US000100,B41C_1/14,US0001002006
16359806,2006,US000100,G05D_1/02,US0001002006
16359816,2006,US000100,A47L_11/40,US0001002006
16359816,2006,US000100,A47L_11/28,US0001002006
16359816,2006,US000100,A47L_11/33,US0001002006
2745677,2006,US000100,A61L_9/03,US0001002006
2745677,2006,US000100,A61L_9/12,US0001002006
2745678,2006,US000100,A61L_9/03,US0001002006
2745678,2006,US000100,A61L_9/14,US0001002006
2746504,2006,US000100,H05B_35/00,US0001002006
2746504,2006,US000100,F21K_99/00,US0001002006
2746504,2006,US000100,H05B_33/08,US0001002006
2755269,2006,US000100,A47L_13/26,US0001002006
2755269,2006,US000100,A47L_13/30,US0001002006
2755269,2006,US000100,A47L_13/22,US0001002006
337002796,2006,US000100,A47L_25/00,US0001002006
41356596,2006,US000100,H05B_6/10,US0001002006
41356596,2006,US000100,H05B_6/64,US0001002006
41356596,2006,US000100,B65D_81/34,US0001002006
41356596,2006,US000100,H05B_6/00,US0001002006
41356596,2006,US000100,H05B_6/62,US0001002006
41356596,2006,US000100,H05B_6/80,US0001002006
41356596,2006,US000100,B65D_83/14,US0001002006
4931879,2006,US000100,A44B_19/26,US0001002006
4931879,2006,US000100,A44B_19/16,US0001002006
4932041,2006,US000100,A44B_19/16,US0001002006
4932041,2006,US000100,A44B_19/30,US0001002006
4940925,2006,US000100,C12Q_1/68,US0001002006
4940925,2006,US000100,C12N_15/63,US0001002006
4940925,2006,US000100,G01N_33/53,US0001002006
4940925,2006,US000100,C12Q_1/18,US0001002006
4940925,2006,US000100,C12N_1/20,US0001002006
4940925,2006,US000100,C12N_15/70,US0001002006
4985327,2006,US000100,A47L_13/12,US0001002006
4985327,2006,US000100,A47L_1/08,US0001002006
4985327,2006,US000100,A47L_13/26,US0001002006
49882669,2006,US000100,A01N_25/20,US0001002006
49882669,2006,US000100,A01N_53/02,US0001002006
49882669,2006,US000100,A01N_25/00,US0001002006
49882669,2006,US000100,A01N_25/12,US0001002006
49882669,2006,US000100,A01N_65/00,US0001002006
5002220,2006,US000100,B67D_7/22,US0001002006
5002220,2006,US000100,B65D_83/00,US0001002006
5013715,2006,US000100,C11D_7/20,US0001002006
5013715,2006,US000100,A61L_9/01,US0001002006
5013715,2006,US000100,C11D_7/26,US0001002006
5013715,2006,US000100,A61L_9/014,US0001002006
5013715,2006,US000100,C11D_17/06,US0001002006
5013715,2006,US000100,C11D_3/00,US0001002006
5013715,2006,US000100,C11D_7/12,US0001002006
5013715,2006,US000100,C11D_7/10,US0001002006
50323931,2006,US000100,A01M_1/02,US0001002006
50323931,2006,US000100,A01M_1/20,US0001002006
50323931,2006,US000100,A01M_1/10,US0001002006
50780629,2006,US000100,F21V_33/00,US0001002006
50780629,2006,US000100,F21V_23/04,US0001002006
51612805,2006,US000100,C11D_7/26,US0001002006
51612805,2006,US000100,C11D_1/88,US0001002006
51612805,2006,US000100,C11D_3/28,US0001002006
51612805,2006,US000100,C11D_1/66,US0001002006
51612805,2006,US000100,C11D_7/50,US0001002006
54591784,2006,US000100,A47L_25/08,US0001002006
54591784,2006,US000100,A47L_11/12,US0001002006
54596962,2006,US000100,A61F_7/10,US0001002006
54596962,2006,US000100,A61F_7/03,US0001002006
54596962,2006,US000100,A61H_23/02,US0001002006
54596962,2006,US000100,A61F_7/08,US0001002006
54604443,2006,US000100,G05D_1/02,US0001002006
